what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769722313778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722316395
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722317994
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722319922
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722320652
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722326607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722330772
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722341492
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722341597
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722341620
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722343927
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722346217
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722349625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722350844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722351615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722352889
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722361149
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722362349
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722369638
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722373965
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769722380576
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722385821
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722386951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722392909
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722394829
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722394855
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722397581
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722402189
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722403231
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722407781
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722408009
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769722411866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722413847
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722415442
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722417795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722419003
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722423847
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722426569
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722435511
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722435642
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722435664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722440138
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722441541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722442232
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722443093
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722459079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722463321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722476087
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722483139
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722483259
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722483279
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722488437
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722490105
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722490914
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722492106
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722496611
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722496856
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769722506219
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722523981
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722525841
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722526549
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722527475
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722533581
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722533811
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769722542061
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722554647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722556107
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722558611
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722560881
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722565940
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722577482
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722577509
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722577722
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722584444
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722585516
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722598436
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722606131
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722665307
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722665327
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722665369
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769722665412
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769722665429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769722665429
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722680312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722725082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722732104
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769722745648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769722750752
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769724351162
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769724358998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769724359008
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769724361148
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769724361372
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769724515758
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769724565403
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769724568060
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769724603876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769724609115
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769724611695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769724861511
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769724864165
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725030826
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725030844
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725031048
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725032968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725043570
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769725047184
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725051548
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725063158
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769725079918
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725083047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725148407
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769725156238
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725164948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725167419
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769725167474
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725174058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725182152
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725182168
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725183928
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769725188593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725188603
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725191118
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769725191328
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725230454
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725230464
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725246240
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769725248044
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725297020
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725297037
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725297237
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769725309609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769725313371
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769725314411
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725318724
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725330894
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769725333205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725373611
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725375850
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769725382737
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769725385958
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725389158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725395004
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725421149
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769725466700
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769725469781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769725477401
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769725517312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725525468
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769725526920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725567584
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769725589688
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725592146
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725593506
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769725614612
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725618756
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725618969
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725640025
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725640247
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769725651422
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725667480
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725673860
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725673879
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725674094
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725680279
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725736145
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725739748
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769725808657
executed,command,org.eclipse.debug.ui,3.7.0.v20110518,"org.eclipse.debug.ui.commands.RunLast",1769725810858
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725810865
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725814202
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725817785
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725821642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725829571
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769725831736
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725832207
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725834338
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725886703
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725886725
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725897528
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725901000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725931243
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725931260
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725935938
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769725952502
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769725952737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725964221
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725968803
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769725971615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769725994798
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725996637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769725999893
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769725999941
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769726007095
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769726012130
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1769726022940
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1769726029728
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1769726034273
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769726040866
