what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769719694466
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769719695610
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769719697073
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769719699626
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769719717371
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769719720608
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769719854073
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769719855934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769719871415
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769719874003
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769719964339
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769719965891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769719974205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769719979577
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769719985856
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720018532
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1769720020566
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720023304
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720030343
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720035616
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720043011
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720044911
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720046968
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720050740
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720053955
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720056677
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720071702
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720077519
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720093455
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720093544
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720093591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720096637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720098025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720100117
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720101421
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720104137
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720106709
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720132180
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720132288
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720132347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720134107
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720135739
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720138168
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720140041
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720147726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720153498
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720168662
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720168761
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720168806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720170258
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720171963
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720173928
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720175534
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720181779
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720184557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720191462
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720191555
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720191606
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720195300
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720196652
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720197512
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720199671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720220205
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720222053
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720222072
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720222323
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720228704
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720235509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720236632
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720241750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720244335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720256496
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720256616
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720256663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720260837
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720261932
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720262578
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720263868
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720267295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720270345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720278512
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720280442
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720280506
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720280559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720281749
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720283449
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720286917
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720288183
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720296834
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720300351
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720307447
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720313042
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720313178
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720313237
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720319540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720324737
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720335530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720341012
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720342597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720342657
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1769720342663
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720348851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720361856
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720361948
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720362005
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720363078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720364741
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720367667
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720370203
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720379362
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720383313
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720388262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720397697
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720399101
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720401262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720402354
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720412170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720412210
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720422969
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720428249
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720430290
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720430306
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720434351
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720434601
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720438193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720443563
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720445212
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720451578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720456765
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720456788
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720457811
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720466871
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1769720469993
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769720476287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720477818
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1769720493364
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720508204
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720525207
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769720534881
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720558697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720565431
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769720566440
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720612168
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720622936
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720623215
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769720630881
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720639533
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720648662
executed,command,org.eclipse.jdt.debug.ui,3.6.0.v20110512,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1769720653477
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769720675151
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720677458
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720680063
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769720681480
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769720710904
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720716063
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720743188
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1769720745368
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720750133
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720765522
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720795515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769720798001
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720798527
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720800315
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720839511
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769720843570
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720843821
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720861447
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720876653
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720881176
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720885589
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720899938
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769720902741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720926729
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720929314
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720953639
executed,command,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1769720966690
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769720969063
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769720971571
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769720997864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769721000590
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769721024546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769721030892
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769721037518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769721039905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769721055353
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769721079058
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769721083021
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1769721088162
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769721090993
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1769721110023
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769721112620
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1769721127073
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1769721135047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769721146121
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1769721148097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769721171036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769721179303
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769721185840
